"","studyid","intid","year","species","z","X.x","phenovalue","slope","int_type","spp","X.y","spp1","spp2","interaction","neg_phenovalue","neg_slope","pos_phenovalue","pos_slope","phenodiff","phenofreq"
"327","HMK031",188,1986,"Thermocyclops oithonoides",-1.02747770536493,2597,279.4813,2.77035112749348,"herbivory","spp2",808,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",117.3802,-0.881069699999999,"279.4813","2.77035112749348",-162.1011,"weekly"
"328","HMK031",188,1987,"Thermocyclops oithonoides",-1.38926175097484,2598,262.8892,2.77035112749348,"herbivory","spp2",809,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",145.8079,-0.881069699999999,"262.8892","2.77035112749348",-117.0813,"weekly"
"329","HMK031",188,1987,"Diatom2 spp.",1.05626024326338,809,145.8079,-0.881069699999999,"herbivory","spp1",809,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",145.8079,-0.881069699999999,"262.8892","2.77035112749348",-117.0813,"weekly"
"330","HMK031",188,1989,"Thermocyclops oithonoides",0.781451128803987,2599,279.4813,2.77035112749348,"herbivory","spp2",811,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",76.1138,-0.881069699999999,"279.4813","2.77035112749348",-203.3675,"weekly"
"331","HMK031",188,1990,"Thermocyclops oithonoides",1.43921683140557,2600,245.25935,2.77035112749348,"herbivory","spp2",812,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",61.44103,-0.881069699999999,"245.25935","2.77035112749348",-183.81832,"weekly"
"332","HMK031",188,1991,"Diatom2 spp.",0.431355619304771,813,104.5415,-0.881069699999999,"herbivory","spp1",813,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",104.5415,-0.881069699999999,"271.1849","2.77035112749348",-166.6434,"weekly"
"333","HMK031",188,1991,"Thermocyclops oithonoides",-0.665685053635656,2601,271.1849,2.77035112749348,"herbivory","spp2",813,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",104.5415,-0.881069699999999,"271.1849","2.77035112749348",-166.6434,"weekly"
"334","HMK031",188,1992,"Diatom2 spp.",-1.13613200571871,814,103.6245,-0.881069699999999,"herbivory","spp1",814,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",103.6245,-0.881069699999999,"NA","NA",NA,"weekly"
"335","HMK031",188,1993,"Diatom2 spp.",0.0982839910516406,815,111.8775,-0.881069699999999,"herbivory","spp1",815,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"287.7777","2.77035112749348",-175.9002,"weekly"
"336","HMK031",188,1993,"Thermocyclops oithonoides",0.353890512933918,2602,287.7777,2.77035112749348,"herbivory","spp2",815,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"287.7777","2.77035112749348",-175.9002,"weekly"
"337","HMK031",188,1994,"Thermocyclops oithonoides",0.748575752852947,2603,262.8892,2.77035112749348,"herbivory","spp2",816,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",110.9605,-0.881069699999999,"262.8892","2.77035112749348",-151.9287,"weekly"
"338","HMK031",188,1994,"Diatom2 spp.",0.0966870508390889,816,110.9605,-0.881069699999999,"herbivory","spp1",816,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",110.9605,-0.881069699999999,"262.8892","2.77035112749348",-151.9287,"weekly"
"339","HMK031",188,1995,"Diatom2 spp.",-1.80051862799117,817,61.44103,-0.881069699999999,"herbivory","spp1",817,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",61.44103,-0.881069699999999,"316.8151","2.77035112749348",-255.37407,"weekly"
"340","HMK031",188,1995,"Thermocyclops oithonoides",0.255221354484001,2604,316.8151,2.77035112749348,"herbivory","spp2",817,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",61.44103,-0.881069699999999,"316.8151","2.77035112749348",-255.37407,"weekly"
"341","HMK031",188,1996,"Thermocyclops oithonoides",-1.29059259252492,2605,289.8518,2.77035112749348,"herbivory","spp2",818,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",124.7162,-0.881069699999999,"289.8518","2.77035112749348",-165.1356,"weekly"
"342","HMK031",188,1996,"Diatom2 spp.",1.61750644659224,818,124.7162,-0.881069699999999,"herbivory","spp1",818,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",124.7162,-0.881069699999999,"289.8518","2.77035112749348",-165.1356,"weekly"
"343","HMK031",188,1997,"Diatom2 spp.",-0.197027829312946,819,119.2142,-0.881069699999999,"herbivory","spp1",819,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",119.2142,-0.881069699999999,"287.7777","2.77035112749348",-168.5635,"weekly"
"344","HMK031",188,1997,"Thermocyclops oithonoides",1.11037701070158,2606,287.7777,2.77035112749348,"herbivory","spp2",819,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",119.2142,-0.881069699999999,"287.7777","2.77035112749348",-168.5635,"weekly"
"345","HMK031",188,1998,"Diatom2 spp.",-0.857957545713525,820,111.8775,-0.881069699999999,"herbivory","spp1",820,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"302.2964","2.77035112749348",-190.4189,"weekly"
"346","HMK031",188,1998,"Thermocyclops oithonoides",1.14325238665262,2607,302.2964,2.77035112749348,"herbivory","spp2",820,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",111.8775,-0.881069699999999,"302.2964","2.77035112749348",-190.4189,"weekly"
"347","HMK031",188,1999,"Diatom2 spp.",-0.57128485877331,821,90.7858,-0.881069699999999,"herbivory","spp1",821,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",90.7858,-0.881069699999999,"NA","NA",NA,"weekly"
"348","HMK031",188,2000,"Thermocyclops oithonoides",1.86685490234987,2608,294,2.77035112749348,"herbivory","spp2",822,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",110.0435,-0.881069699999999,"294","2.77035112749348",-183.9565,"weekly"
"349","HMK031",188,2000,"Diatom2 spp.",-1.80901685492619,822,110.0435,-0.881069699999999,"herbivory","spp1",822,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",110.0435,-0.881069699999999,"294","2.77035112749348",-183.9565,"weekly"
"350","HMK031",188,2001,"Thermocyclops oithonoides",-0.238124437765586,2609,271.1849,2.77035112749348,"herbivory","spp2",823,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",110.9605,-0.881069699999999,"271.1849","2.77035112749348",-160.2244,"weekly"
"351","HMK031",188,2002,"Diatom2 spp.",-1.77127583456956,824,96.2885,-0.881069699999999,"herbivory","spp1",824,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",96.2885,-0.881069699999999,"310.5928","2.77035112749348",-214.3043,"weekly"
"352","HMK031",188,2002,"Thermocyclops oithonoides",0.8801633178507,2610,310.5928,2.77035112749348,"herbivory","spp2",824,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",96.2885,-0.881069699999999,"310.5928","2.77035112749348",-214.3043,"weekly"
"353","HMK031",188,2003,"Diatom2 spp.",0.657808003955203,825,131.1352,-0.881069699999999,"herbivory","spp1",825,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",131.1352,-0.881069699999999,"333.4072","2.77035112749348",-202.272,"weekly"
"354","HMK031",188,2003,"Thermocyclops oithonoides",0.419667083194077,2611,333.4072,2.77035112749348,"herbivory","spp2",825,"Diatom2 spp.","Thermocyclops oithonoides","herbivory",131.1352,-0.881069699999999,"333.4072","2.77035112749348",-202.272,"weekly"
"355","HMK034",191,1974,"Cyclops vicinus",0.301806400086455,2659,127.7585,-0.482662499999999,"herbivory","spp2",883,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",117.931,-0.451139031489715,"127.7585","-0.482662499999999",-9.8275,"daily"
"356","HMK034",191,1975,"Cyclops vicinus",0.0822388148365764,2660,141.724,-0.482662499999999,"herbivory","spp2",884,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",100.345,-0.451139031489715,"141.724","-0.482662499999999",-41.379,"daily"
"357","HMK034",191,1977,"Cyclops vicinus",0.102734438795049,2661,131.379,-0.482662499999999,"herbivory","spp2",886,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",106.5515,-0.451139031489715,"131.379","-0.482662499999999",-24.8275,"daily"
"358","HMK034",191,1978,"Cyclops vicinus",-0.252479761934004,2662,144.828,-0.482662499999999,"herbivory","spp2",887,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",114.828,-0.451139031489715,"144.828","-0.482662499999999",-30,"daily"
"359","HMK034",191,1980,"Cyclops vicinus",-0.197833945575793,2663,136.552,-0.482662499999999,"herbivory","spp2",888,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",108.621,-0.451139031489715,"136.552","-0.482662499999999",-27.931,"daily"
"360","HMK034",191,1981,"Cyclops vicinus",-0.0885357550990984,2664,127.241,-0.482662499999999,"herbivory","spp2",889,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",95.1724,-0.451139031489715,"127.241","-0.482662499999999",-32.0686,"daily"
"361","HMK034",191,1983,"Cyclops vicinus",-0.389097581709667,2665,133.448,-0.482662499999999,"herbivory","spp2",891,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",102.414,-0.451139031489715,"133.448","-0.482662499999999",-31.034,"daily"
"362","HMK034",191,1984,"Cyclops vicinus",-0.744311782438719,2666,176.897,-0.482662499999999,"herbivory","spp2",892,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",121.034,-0.451139031489715,"176.897","-0.482662499999999",-55.863,"daily"
"363","HMK034",191,1986,"Cyclops vicinus",-0.798960877677066,2667,137.586,-0.482662499999999,"herbivory","spp2",893,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",116.897,-0.451139031489715,"137.586","-0.482662499999999",-20.689,"daily"
"364","HMK034",191,1988,"Cyclops vicinus",0.116394253444533,2668,125.172,-0.482662499999999,"herbivory","spp2",894,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",93.1034,-0.451139031489715,"125.172","-0.482662499999999",-32.0686,"daily"
"365","HMK034",191,1992,"Cyclops vicinus",-0.266142855463625,2670,131.379,-0.482662499999999,"herbivory","spp2",897,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",101.379,-0.451139031489715,"131.379","-0.482662499999999",-30,"daily"
"366","HMK034",191,1993,"Cyclops vicinus",0.0754082517358068,2671,117.931,-0.482662499999999,"herbivory","spp2",898,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",88.9655,-0.451139031489715,"117.931","-0.482662499999999",-28.9655,"daily"
"367","HMK034",191,1994,"Cyclops vicinus",0.0754082517358068,2672,129.31,-0.482662499999999,"herbivory","spp2",899,"Phytoplankton2 spp.","Cyclops vicinus","herbivory",87.931,-0.451139031489715,"129.31","-0.482662499999999",-41.379,"daily"
"368","HMK038",197,1980,"Ficedula2 albicollis",-1.99224814128736,1088,138.636,-0.339953162393162,"predation","spp1",1062,"Ficedula2 albicollis","Glis glis","predation",138.636,-0.339953162393162,"158.314","-0.762029743589745",-19.678,"daily"
"369","HMK038",197,1980,"Glis glis",-1.7976491214551,2834,158.314,-0.762029743589745,"predation","spp2",1062,"Ficedula2 albicollis","Glis glis","predation",138.636,-0.339953162393162,"158.314","-0.762029743589745",-19.678,"daily"
"370","HMK038",197,1981,"Ficedula2 albicollis",-1.21593812165261,1089,134.773,-0.339953162393162,"predation","spp1",1063,"Ficedula2 albicollis","Glis glis","predation",134.773,-0.339953162393162,"160.831","-0.762029743589745",-26.058,"daily"
"371","HMK038",197,1981,"Glis glis",-0.363640232457865,2835,160.831,-0.762029743589745,"predation","spp2",1063,"Ficedula2 albicollis","Glis glis","predation",134.773,-0.339953162393162,"160.831","-0.762029743589745",-26.058,"daily"
"372","HMK038",197,1982,"Ficedula2 albicollis",-1.55996702112788,1090,138.182,-0.339953162393162,"predation","spp1",1064,"Ficedula2 albicollis","Glis glis","predation",138.182,-0.339953162393162,"137.909","-0.762029743589745",0.272999999999996,"daily"
"373","HMK038",197,1982,"Glis glis",-0.44017815836853,2836,137.909,-0.762029743589745,"predation","spp2",1064,"Ficedula2 albicollis","Glis glis","predation",138.182,-0.339953162393162,"137.909","-0.762029743589745",0.272999999999996,"daily"
"374","HMK038",197,1983,"Glis glis",-0.00405474474666999,2837,145.28,-0.762029743589745,"predation","spp2",1065,"Ficedula2 albicollis","Glis glis","predation",127.955,-0.339953162393162,"145.28","-0.762029743589745",-17.325,"daily"
"375","HMK038",197,1983,"Ficedula2 albicollis",1.27015407910921,1091,127.955,-0.339953162393162,"predation","spp1",1065,"Ficedula2 albicollis","Glis glis","predation",127.955,-0.339953162393162,"145.28","-0.762029743589745",-17.325,"daily"
"376","HMK038",197,1984,"Glis glis",-1.45394899035082,2838,148.299,-0.762029743589745,"predation","spp2",1066,"Ficedula2 albicollis","Glis glis","predation",136.364,-0.339953162393162,"148.299","-0.762029743589745",-11.935,"daily"
"377","HMK038",197,1984,"Ficedula2 albicollis",-1.51903587194332,1092,136.364,-0.339953162393162,"predation","spp1",1066,"Ficedula2 albicollis","Glis glis","predation",136.364,-0.339953162393162,"148.299","-0.762029743589745",-11.935,"daily"
"378","HMK038",197,1985,"Ficedula2 albicollis",0.891929536011407,1093,132.955,-0.339953162393162,"predation","spp1",1067,"Ficedula2 albicollis","Glis glis","predation",132.955,-0.339953162393162,"151.988","-0.762029743589745",-19.033,"daily"
"379","HMK038",197,1985,"Glis glis",2.35996647438055,2839,151.988,-0.762029743589745,"predation","spp2",1067,"Ficedula2 albicollis","Glis glis","predation",132.955,-0.339953162393162,"151.988","-0.762029743589745",-19.033,"daily"
"380","HMK038",197,1986,"Ficedula2 albicollis",0.795214929762235,1094,131.364,-0.339953162393162,"predation","spp1",1068,"Ficedula2 albicollis","Glis glis","predation",131.364,-0.339953162393162,"146.806","-0.762029743589745",-15.442,"daily"
"381","HMK038",197,1986,"Glis glis",0.547598331617917,2840,146.806,-0.762029743589745,"predation","spp2",1068,"Ficedula2 albicollis","Glis glis","predation",131.364,-0.339953162393162,"146.806","-0.762029743589745",-15.442,"daily"
"382","HMK038",197,1987,"Glis glis",-1.13191103474804,2841,150.662,-0.762029743589745,"predation","spp2",1069,"Ficedula2 albicollis","Glis glis","predation",134.091,-0.339953162393162,"150.662","-0.762029743589745",-16.571,"daily"
"383","HMK038",197,1987,"Ficedula2 albicollis",-0.0544950026766763,1095,134.091,-0.339953162393162,"predation","spp1",1069,"Ficedula2 albicollis","Glis glis","predation",134.091,-0.339953162393162,"150.662","-0.762029743589745",-16.571,"daily"
"384","HMK038",197,1988,"Glis glis",0.527380808516666,2842,141.129,-0.762029743589745,"predation","spp2",1070,"Ficedula2 albicollis","Glis glis","predation",130.909,-0.339953162393162,"141.129","-0.762029743589745",-10.22,"daily"
"385","HMK038",197,1988,"Ficedula2 albicollis",-0.0683115970476203,1096,130.909,-0.339953162393162,"predation","spp1",1070,"Ficedula2 albicollis","Glis glis","predation",130.909,-0.339953162393162,"141.129","-0.762029743589745",-10.22,"daily"
"386","HMK038",197,1989,"Glis glis",-0.469060462135061,2843,151.177,-0.762029743589745,"predation","spp2",1071,"Ficedula2 albicollis","Glis glis","predation",130.227,-0.339953162393162,"151.177","-0.762029743589745",-20.95,"daily"
"387","HMK038",197,1989,"Ficedula2 albicollis",0.282280275424112,1097,130.227,-0.339953162393162,"predation","spp1",1071,"Ficedula2 albicollis","Glis glis","predation",130.227,-0.339953162393162,"151.177","-0.762029743589745",-20.95,"daily"
"388","HMK038",197,1990,"Ficedula2 albicollis",-0.728045558878252,1098,132.955,-0.339953162393162,"predation","spp1",1072,"Ficedula2 albicollis","Glis glis","predation",132.955,-0.339953162393162,"145.829","-0.762029743589745",-12.874,"daily"
"389","HMK038",197,1990,"Glis glis",-0.324648943302407,2844,145.829,-0.762029743589745,"predation","spp2",1072,"Ficedula2 albicollis","Glis glis","predation",132.955,-0.339953162393162,"145.829","-0.762029743589745",-12.874,"daily"
"390","HMK038",197,1991,"Glis glis",-1.83230824411622,2845,152.697,-0.762029743589745,"predation","spp2",1073,"Ficedula2 albicollis","Glis glis","predation",134.773,-0.339953162393162,"152.697","-0.762029743589745",-17.924,"daily"
"391","HMK038",197,1991,"Ficedula2 albicollis",-0.496620841388765,1099,134.773,-0.339953162393162,"predation","spp1",1073,"Ficedula2 albicollis","Glis glis","predation",134.773,-0.339953162393162,"152.697","-0.762029743589745",-17.924,"daily"
"392","HMK038",197,1992,"Ficedula2 albicollis",-0.220292062664757,1100,130.682,-0.339953162393162,"predation","spp1",1074,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"145.507","-0.762029743589745",-14.825,"daily"
"393","HMK038",197,1992,"Glis glis",0.304986711373096,2846,145.507,-0.762029743589745,"predation","spp2",1074,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"145.507","-0.762029743589745",-14.825,"daily"
"394","HMK038",197,1993,"Glis glis",1.01116029195926,2847,138.485,-0.762029743589745,"predation","spp2",1075,"Ficedula2 albicollis","Glis glis","predation",126.364,-0.339953162393162,"138.485","-0.762029743589745",-12.121,"daily"
"395","HMK038",197,1993,"Ficedula2 albicollis",0.266736801050229,1101,126.364,-0.339953162393162,"predation","spp1",1075,"Ficedula2 albicollis","Glis glis","predation",126.364,-0.339953162393162,"138.485","-0.762029743589745",-12.121,"daily"
"396","HMK038",197,1994,"Glis glis",-0.506607546566871,2848,144.852,-0.762029743589745,"predation","spp2",1076,"Ficedula2 albicollis","Glis glis","predation",125.227,-0.339953162393162,"144.852","-0.762029743589745",-19.625,"daily"
"397","HMK038",197,1994,"Ficedula2 albicollis",0.161386240438928,1102,125.227,-0.339953162393162,"predation","spp1",1076,"Ficedula2 albicollis","Glis glis","predation",125.227,-0.339953162393162,"144.852","-0.762029743589745",-19.625,"daily"
"398","HMK038",197,1995,"Ficedula2 albicollis",0.069852792314384,1103,130.227,-0.339953162393162,"predation","spp1",1077,"Ficedula2 albicollis","Glis glis","predation",130.227,-0.339953162393162,"149.544","-0.762029743589745",-19.317,"daily"
"399","HMK038",197,1995,"Glis glis",-0.588922291372125,2849,149.544,-0.762029743589745,"predation","spp2",1077,"Ficedula2 albicollis","Glis glis","predation",130.227,-0.339953162393162,"149.544","-0.762029743589745",-19.317,"daily"
"400","HMK038",197,1996,"Ficedula2 albicollis",-0.332550661403623,1104,129.545,-0.339953162393162,"predation","spp1",1078,"Ficedula2 albicollis","Glis glis","predation",129.545,-0.339953162393162,"153.401","-0.762029743589745",-23.856,"daily"
"401","HMK038",197,1996,"Glis glis",-0.134025111696058,2850,153.401,-0.762029743589745,"predation","spp2",1078,"Ficedula2 albicollis","Glis glis","predation",129.545,-0.339953162393162,"153.401","-0.762029743589745",-23.856,"daily"
"402","HMK038",197,1997,"Ficedula2 albicollis",-1.74009879129937,1105,130.682,-0.339953162393162,"predation","spp1",1079,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"140.017","-0.762029743589745",-9.33500000000001,"daily"
"403","HMK038",197,1997,"Glis glis",0.137468812315293,2851,140.017,-0.762029743589745,"predation","spp2",1079,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"140.017","-0.762029743589745",-9.33500000000001,"daily"
"404","HMK038",197,1998,"Glis glis",-0.406963688107661,2852,140.861,-0.762029743589745,"predation","spp2",1080,"Ficedula2 albicollis","Glis glis","predation",129.091,-0.339953162393162,"140.861","-0.762029743589745",-11.77,"daily"
"405","HMK038",197,1998,"Ficedula2 albicollis",0.632871629780031,1106,129.091,-0.339953162393162,"predation","spp1",1080,"Ficedula2 albicollis","Glis glis","predation",129.091,-0.339953162393162,"140.861","-0.762029743589745",-11.77,"daily"
"406","HMK038",197,1999,"Ficedula2 albicollis",0.665685976646548,1107,129.545,-0.339953162393162,"predation","spp1",1081,"Ficedula2 albicollis","Glis glis","predation",129.545,-0.339953162393162,"136.349","-0.762029743589745",-6.804,"daily"
"407","HMK038",197,1999,"Glis glis",-0.35208704234529,2853,136.349,-0.762029743589745,"predation","spp2",1081,"Ficedula2 albicollis","Glis glis","predation",129.545,-0.339953162393162,"136.349","-0.762029743589745",-6.804,"daily"
"408","HMK038",197,2000,"Glis glis",0.588033825497022,2854,142.716,-0.762029743589745,"predation","spp2",1082,"Ficedula2 albicollis","Glis glis","predation",126.364,-0.339953162393162,"142.716","-0.762029743589745",-16.352,"daily"
"409","HMK038",197,2000,"Ficedula2 albicollis",1.92125312280934,1108,126.364,-0.339953162393162,"predation","spp1",1082,"Ficedula2 albicollis","Glis glis","predation",126.364,-0.339953162393162,"142.716","-0.762029743589745",-16.352,"daily"
"410","HMK038",197,2001,"Ficedula2 albicollis",0.194200587305444,1109,126.818,-0.339953162393162,"predation","spp1",1083,"Ficedula2 albicollis","Glis glis","predation",126.818,-0.339953162393162,"136.363","-0.762029743589745",-9.545,"daily"
"411","HMK038",197,2001,"Glis glis",0.873969349068243,2855,136.363,-0.762029743589745,"predation","spp2",1083,"Ficedula2 albicollis","Glis glis","predation",126.818,-0.339953162393162,"136.363","-0.762029743589745",-9.545,"daily"
"412","HMK038",197,2002,"Glis glis",1.52382207916839,2856,135.198,-0.762029743589745,"predation","spp2",1084,"Ficedula2 albicollis","Glis glis","predation",127.045,-0.339953162393162,"135.198","-0.762029743589745",-8.15300000000001,"daily"
"413","HMK038",197,2002,"Ficedula2 albicollis",0.104393501068026,1110,127.045,-0.339953162393162,"predation","spp1",1084,"Ficedula2 albicollis","Glis glis","predation",127.045,-0.339953162393162,"135.198","-0.762029743589745",-8.15300000000001,"daily"
"414","HMK038",197,2003,"Glis glis",1.44583994853408,2857,128.008,-0.762029743589745,"predation","spp2",1085,"Ficedula2 albicollis","Glis glis","predation",126.818,-0.339953162393162,"128.008","-0.762029743589745",-1.19000000000001,"daily"
"415","HMK038",197,2003,"Ficedula2 albicollis",0.24255789043003,1111,126.818,-0.339953162393162,"predation","spp1",1085,"Ficedula2 albicollis","Glis glis","predation",126.818,-0.339953162393162,"128.008","-0.762029743589745",-1.19000000000001,"daily"
"416","HMK038",197,2004,"Ficedula2 albicollis",1.10366637074312,1112,128.409,-0.339953162393162,"predation","spp1",1086,"Ficedula2 albicollis","Glis glis","predation",128.409,-0.339953162393162,"137.052","-0.762029743589745",-8.643,"daily"
"417","HMK038",197,2004,"Glis glis",-0.272660706987331,2858,137.052,-0.762029743589745,"predation","spp2",1086,"Ficedula2 albicollis","Glis glis","predation",128.409,-0.339953162393162,"137.052","-0.762029743589745",-8.643,"daily"
"418","HMK038",197,2005,"Ficedula2 albicollis",1.32541993847718,1113,130.682,-0.339953162393162,"predation","spp1",1087,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"130.699","-0.762029743589745",-0.0170000000000243,"daily"
"419","HMK038",197,2005,"Glis glis",0.758439686325517,2859,130.699,-0.762029743589745,"predation","spp2",1087,"Ficedula2 albicollis","Glis glis","predation",130.682,-0.339953162393162,"130.699","-0.762029743589745",-0.0170000000000243,"daily"
"420","HMK038",198,1980,"Parus caeruleus",-1.99224814128736,1062,119.318,-0.170304273504273,"predation","spp1",1088,"Parus caeruleus","Glis glis","predation",119.318,-0.170304273504273,"158.314","-0.762029743589745",-38.996,"daily"
"421","HMK038",198,1980,"Glis glis",-1.7976491214551,2808,158.314,-0.762029743589745,"predation","spp2",1088,"Parus caeruleus","Glis glis","predation",119.318,-0.170304273504273,"158.314","-0.762029743589745",-38.996,"daily"
"422","HMK038",198,1981,"Parus caeruleus",-1.21593812165261,1063,110,-0.170304273504273,"predation","spp1",1089,"Parus caeruleus","Glis glis","predation",110,-0.170304273504273,"160.831","-0.762029743589745",-50.831,"daily"
"423","HMK038",198,1981,"Glis glis",-0.363640232457865,2809,160.831,-0.762029743589745,"predation","spp2",1089,"Parus caeruleus","Glis glis","predation",110,-0.170304273504273,"160.831","-0.762029743589745",-50.831,"daily"
"424","HMK038",198,1982,"Parus caeruleus",-1.55996702112788,1064,122.273,-0.170304273504273,"predation","spp1",1090,"Parus caeruleus","Glis glis","predation",122.273,-0.170304273504273,"137.909","-0.762029743589745",-15.636,"daily"
"425","HMK038",198,1982,"Glis glis",-0.44017815836853,2810,137.909,-0.762029743589745,"predation","spp2",1090,"Parus caeruleus","Glis glis","predation",122.273,-0.170304273504273,"137.909","-0.762029743589745",-15.636,"daily"
"426","HMK038",198,1983,"Glis glis",-0.00405474474666999,2811,145.28,-0.762029743589745,"predation","spp2",1091,"Parus caeruleus","Glis glis","predation",117.045,-0.170304273504273,"145.28","-0.762029743589745",-28.235,"daily"
"427","HMK038",198,1983,"Parus caeruleus",1.27015407910921,1065,117.045,-0.170304273504273,"predation","spp1",1091,"Parus caeruleus","Glis glis","predation",117.045,-0.170304273504273,"145.28","-0.762029743589745",-28.235,"daily"
"428","HMK038",198,1984,"Parus caeruleus",-1.51903587194332,1066,117.273,-0.170304273504273,"predation","spp1",1092,"Parus caeruleus","Glis glis","predation",117.273,-0.170304273504273,"148.299","-0.762029743589745",-31.026,"daily"
"429","HMK038",198,1984,"Glis glis",-1.45394899035082,2812,148.299,-0.762029743589745,"predation","spp2",1092,"Parus caeruleus","Glis glis","predation",117.273,-0.170304273504273,"148.299","-0.762029743589745",-31.026,"daily"
"430","HMK038",198,1985,"Glis glis",2.35996647438055,2813,151.988,-0.762029743589745,"predation","spp2",1093,"Parus caeruleus","Glis glis","predation",112.273,-0.170304273504273,"151.988","-0.762029743589745",-39.715,"daily"
"431","HMK038",198,1985,"Parus caeruleus",0.891929536011407,1067,112.273,-0.170304273504273,"predation","spp1",1093,"Parus caeruleus","Glis glis","predation",112.273,-0.170304273504273,"151.988","-0.762029743589745",-39.715,"daily"
"432","HMK038",198,1986,"Parus caeruleus",0.795214929762235,1068,116.818,-0.170304273504273,"predation","spp1",1094,"Parus caeruleus","Glis glis","predation",116.818,-0.170304273504273,"146.806","-0.762029743589745",-29.988,"daily"
"433","HMK038",198,1986,"Glis glis",0.547598331617917,2814,146.806,-0.762029743589745,"predation","spp2",1094,"Parus caeruleus","Glis glis","predation",116.818,-0.170304273504273,"146.806","-0.762029743589745",-29.988,"daily"
"434","HMK038",198,1987,"Glis glis",-1.13191103474804,2815,150.662,-0.762029743589745,"predation","spp2",1095,"Parus caeruleus","Glis glis","predation",117.273,-0.170304273504273,"150.662","-0.762029743589745",-33.389,"daily"
"435","HMK038",198,1987,"Parus caeruleus",-0.0544950026766763,1069,117.273,-0.170304273504273,"predation","spp1",1095,"Parus caeruleus","Glis glis","predation",117.273,-0.170304273504273,"150.662","-0.762029743589745",-33.389,"daily"
"436","HMK038",198,1988,"Parus caeruleus",-0.0683115970476203,1070,115,-0.170304273504273,"predation","spp1",1096,"Parus caeruleus","Glis glis","predation",115,-0.170304273504273,"141.129","-0.762029743589745",-26.129,"daily"
"437","HMK038",198,1988,"Glis glis",0.527380808516666,2816,141.129,-0.762029743589745,"predation","spp2",1096,"Parus caeruleus","Glis glis","predation",115,-0.170304273504273,"141.129","-0.762029743589745",-26.129,"daily"
"438","HMK038",198,1989,"Parus caeruleus",0.282280275424112,1071,109.773,-0.170304273504273,"predation","spp1",1097,"Parus caeruleus","Glis glis","predation",109.773,-0.170304273504273,"151.177","-0.762029743589745",-41.404,"daily"
"439","HMK038",198,1989,"Glis glis",-0.469060462135061,2817,151.177,-0.762029743589745,"predation","spp2",1097,"Parus caeruleus","Glis glis","predation",109.773,-0.170304273504273,"151.177","-0.762029743589745",-41.404,"daily"
"440","HMK038",198,1990,"Glis glis",-0.324648943302407,2818,145.829,-0.762029743589745,"predation","spp2",1098,"Parus caeruleus","Glis glis","predation",106.136,-0.170304273504273,"145.829","-0.762029743589745",-39.693,"daily"
